t,x,z
1.169000000000000039e+00,-3.289224544842818121e-01,4.796308713736799900e-01
1.169999999999999929e+00,-3.302178033590059125e-01,4.785109939722453909e-01
1.171000000000000041e+00,-3.315110050662660179e-01,4.773850204493428340e-01
1.171999999999999931e+00,-3.328019731703354411e-01,4.762529913348019228e-01
1.173000000000000043e+00,-3.340906216376899884e-01,4.751149481523568308e-01
1.173999999999999932e+00,-3.353768648489194870e-01,4.739709334184149525e-01
1.175000000000000044e+00,-3.366606176106199388e-01,4.728209906406207752e-01
1.175999999999999934e+00,-3.379417951672455400e-01,4.716651643161800522e-01
1.177000000000000046e+00,-3.392203132129519849e-01,4.705034999299795295e-01
1.177999999999999936e+00,-3.404960879034089616e-01,4.693360439524850714e-01
1.179000000000000048e+00,-3.417690358676023221e-01,4.681628438374257906e-01
1.179999999999999938e+00,-3.430390742196148812e-01,4.669839480192696790e-01
1.181000000000000050e+00,-3.443061205704017191e-01,4.657994059104840212e-01
1.181999999999999940e+00,-3.455700930395489978e-01,4.646092678985921376e-01
1.183000000000000052e+00,-3.468309102670151800e-01,4.634135853430073060e-01
1.183999999999999941e+00,-3.480884914248788542e-01,4.622124105716869380e-01
1.185000000000000053e+00,-3.493427562290633004e-01,4.610057968775537196e-01
1.185999999999999943e+00,-3.505936249510517855e-01,4.597937985147287909e-01
1.187000000000000055e+00,-3.518410184296004717e-01,4.585764706945539282e-01
1.187999999999999945e+00,-3.530848580824351712e-01,4.573538695814195476e-01
1.189000000000000057e+00,-3.543250659179302819e-01,4.561260522883788804e-01
1.189999999999999947e+00,-3.555615645467739006e-01,4.548930768725677476e-01
1.191000000000000059e+00,-3.567942771936257196e-01,4.536550023304286583e-01
1.191999999999999948e+00,-3.580231277087321251e-01,4.524118885927202460e-01
1.193000000000000060e+00,-3.592480405795350773e-01,4.511637965193420197e-01
1.193999999999999950e+00,-3.604689409422362489e-01,4.499107878939472283e-01
1.195000000000000062e+00,-3.616857545933411799e-01,4.486529254183697080e-01
1.195999999999999952e+00,-3.628984080011511959e-01,4.473902727068386764e-01
1.197000000000000064e+00,-3.641068283172166353e-01,4.461228942800032904e-01
1.197999999999999954e+00,-3.653109433877332335e-01,4.448508555587570301e-01
1.199000000000000066e+00,-3.665106817648948745e-01,4.435742228578666291e-01
1.199999999999999956e+00,-3.677059727181635207e-01,4.422930633794017741e-01
1.201000000000000068e+00,-3.688967462454796342e-01,4.410074452059652428e-01
1.201999999999999957e+00,-3.700829330843973253e-01,4.397174372937372455e-01
1.203000000000000069e+00,-3.712644647231211348e-01,4.384231094653091576e-01
1.203999999999999959e+00,-3.724412734114627144e-01,4.371245324023403378e-01
1.205000000000000071e+00,-3.736132921716884825e-01,4.358217776380022279e-01
1.205999999999999961e+00,-3.747804548092660282e-01,4.345149175492498683e-01
1.207000000000000073e+00,-3.759426959234860033e-01,4.332040253488804726e-01
1.207999999999999963e+00,-3.770999509179646658e-01,4.318891750774186411e-01
1.209000000000000075e+00,-3.782521560110181369e-01,4.305704415948010677e-01
1.209999999999999964e+00,-3.793992482458836690e-01,4.292479005718785046e-01
1.211000000000000076e+00,-3.805411655008122951e-01,4.279216284817285443e-01
1.211999999999999966e+00,-3.816778464989921682e-01,4.265917025907849380e-01
1.213000000000000078e+00,-3.828092308183109749e-01,4.252582009497801185e-01
1.213999999999999968e+00,-3.839352589009576988e-01,4.239212023845113642e-01
1.215000000000000080e+00,-3.850558720628384224e-01,4.225807864864188357e-01
1.215999999999999970e+00,-3.861710125028198215e-01,4.212370336030007989e-01
1.217000000000000082e+00,-3.872806233117668806e-01,4.198900248280322822e-01
1.217999999999999972e+00,-3.883846484814034161e-01,4.185398419916330770e-01
1.219000000000000083e+00,-3.894830329129568280e-01,4.171865676501457787e-01
1.219999999999999973e+00,-3.905757224256078408e-01,4.158302850758600622e-01
1.221000000000000085e+00,-3.916626637647181441e-01,4.144710782465605980e-01
1.221999999999999975e+00,-3.927438046098469249e-01,4.131090318349183721e-01
1.223000000000000087e+00,-3.938190935825465200e-01,4.117442311977205227e-01
1.223999999999999977e+00,-3.948884802539315841e-01,4.103767623649405838e-01
1.225000000000000089e+00,-3.959519151520152214e-01,4.090067120286546842e-01
1.225999999999999979e+00,-3.970093497688253481e-01,4.076341675318121971e-01
1.227000000000000091e+00,-3.980607365672690356e-01,4.062592168568452400e-01
1.227999999999999980e+00,-3.991060289877721434e-01,4.048819486141455593e-01
1.229000000000000092e+00,-4.001451814546758134e-01,4.035024520303920337e-01
1.229999999999999982e+00,-4.011781493823828870e-01,4.021208169367413987e-01
1.231000000000000094e+00,-4.022048891812693983e-01,4.007371337568776948e-01
1.231999999999999984e+00,-4.032253582633509303e-01,3.993514934949403683e-01
1.233000000000000096e+00,-4.042395150476928989e-01,3.979639877233089873e-01
1.233999999999999986e+00,-4.052473189655853569e-01,3.965747085702738817e-01
1.235000000000000098e+00,-4.062487304654580633e-01,3.951837487075734456e-01
1.235999999999999988e+00,-4.072437110175560759e-01,3.937912013378197518e-01
1.237000000000000099e+00,-4.082322231183624917e-01,3.923971601818022625e-01
1.237999999999999989e+00,-4.092142302947672228e-01,3.910017194656817963e-01
1.239000000000000101e+00,-4.101896971080014609e-01,3.896049739080733043e-01
1.239999999999999991e+00,-4.111585891573033003e-01,3.882070187070222889e-01
1.241000000000000103e+00,-4.121208730833528788e-01,3.868079495268780810e-01
1.241999999999999993e+00,-4.130765165714423426e-01,3.854078624850691970e-01
1.243000000000000105e+00,-4.140254883544171038e-01,3.840068541387793299e-01
1.243999999999999995e+00,-4.149677582153487032e-01,3.826050214715335240e-01
1.245000000000000107e+00,-4.159032969899752463e-01,3.812024618796905351e-01
1.245999999999999996e+00,-4.168320765688927620e-01,3.797992731588561988e-01
1.247000000000000108e+00,-4.177540698994910429e-01,3.783955534902070372e-01
1.247999999999999998e+00,-4.186692509876574486e-01,3.769914014267398694e-01
1.249000000000000110e+00,-4.195775948992239712e-01,3.755869158794433726e-01
1.250000000000000000e+00,-4.204790777611739916e-01,3.741821961033963140e-01
1.251000000000000112e+00,-4.213736767626022894e-01,3.727773416838002785e-01
1.252000000000000002e+00,-4.222613701554344123e-01,3.713724525219494477e-01
1.253000000000000114e+00,-4.231421372548929138e-01,3.699676288211298791e-01
1.254000000000000004e+00,-4.240159584397280024e-01,3.685629710724720454e-01
1.255000000000000115e+00,-4.248828151521955032e-01,3.671585800407428657e-01
1.256000000000000005e+00,-4.257426898977936247e-01,3.657545567500893324e-01
1.257000000000000117e+00,-4.265955662447586949e-01,3.643510024697360072e-01
1.258000000000000007e+00,-4.274414288233037151e-01,3.629480186996409952e-01
1.259000000000000119e+00,-4.282802633246219903e-01,3.615457071561097302e-01
1.260000000000000009e+00,-4.291120564996361297e-01,3.601441697573788403e-01
1.261000000000000121e+00,-4.299367961575086827e-01,3.587435086091636527e-01
1.262000000000000011e+00,-4.307544711638932045e-01,3.573438259901861036e-01
1.263000000000000123e+00,-4.315650714389468456e-01,3.559452243376711733e-01
1.264000000000000012e+00,-4.323685879550888123e-01,3.545478062328318303e-01
1.265000000000000124e+00,-4.331650127345099688e-01,3.531516743863352126e-01
1.266000000000000014e+00,-4.339543388464297546e-01,3.517569316237617594e-01
1.267000000000000126e+00,-4.347365604041019127e-01,3.503636808710507422e-01
1.268000000000000016e+00,-4.355116725615711393e-01,3.489720251399566764e-01
1.269000000000000128e+00,-4.362796715101691092e-01,3.475820675134918547e-01
1.270000000000000018e+00,-4.370405544747641424e-01,3.461939111313903639e-01
1.271000000000000130e+00,-4.377943197097473038e-01,3.448076591755691589e-01
1.272000000000000020e+00,-4.385409664947721442e-01,3.434234148556160049e-01
1.273000000000000131e+00,-4.392804951302267669e-01,3.420412813942864116e-01
1.274000000000000021e+00,-4.400129069324603681e-01,3.406613620130314324e-01
1.275000000000000133e+00,-4.407382042287425472e-01,3.392837599175470564e-01
1.276000000000000023e+00,-4.414563903519721499e-01,3.379085782833616824e-01
1.277000000000000135e+00,-4.421674696351191591e-01,3.365359202414523465e-01
1.278000000000000025e+00,-4.428714474054187278e-01,3.351658888639080791e-01
1.279000000000000137e+00,-4.435683299782977040e-01,3.337985871496316759e-01
1.280000000000000027e+00,-4.442581246510441950e-01,3.324341180100945925e-01
1.280999999999999917e+00,-4.449408396962251100e-01,3.310725842551410780e-01
1.282000000000000028e+00,-4.456164843548369725e-01,3.297140885788512055e-01
1.282999999999999918e+00,-4.462850688292062662e-01,3.283587335454632994e-01
1.284000000000000030e+00,-4.469466042756279900e-01,3.270066215753595351e-01
1.284999999999999920e+00,-4.476011027967529143e-01,3.256578549311231474e-01
1.286000000000000032e+00,-4.482485774337172657e-01,3.243125357036621970e-01
1.286999999999999922e+00,-4.488890421580162271e-01,3.229707657984173252e-01
1.288000000000000034e+00,-4.495225118631365202e-01,3.216326469216396755e-01
1.288999999999999924e+00,-4.501490023559211462e-01,3.202982805667599076e-01
1.290000000000000036e+00,-4.507685303477000360e-01,3.189677680008359828e-01
1.290999999999999925e+00,-4.513811134451666818e-01,3.176412102510995372e-01
1.292000000000000037e+00,-4.519867701410130167e-01,3.163187080915851879e-01
1.292999999999999927e+00,-4.525855198043176042e-01,3.150003620298665319e-01
1.294000000000000039e+00,-4.531773826706975705e-01,3.136862722938815184e-01
1.294999999999999929e+00,-4.537623798322216184e-01,3.123765388188712855e-01
1.296000000000000041e+00,-4.543405332270883945e-01,3.110712612344129768e-01
1.296999999999999931e+00,-4.549118656290720986e-01,3.097705388515697433e-01
1.298000000000000043e+00,-4.554764006367406082e-01,3.084744706501459377e-01
1.298999999999999932e+00,-4.560341626624444533e-01,3.071831552660629350e-01
1.300000000000000044e+00,-4.565851769210906297e-01,3.058966909788407018e-01
1.300999999999999934e+00,-4.571294694186879282e-01,3.046151756992090953e-01
1.302000000000000046e+00,-4.576670669406843195e-01,3.033387069568322381e-01
1.302999999999999936e+00,-4.581979970400907876e-01,3.020673818881634554e-01
1.304000000000000048e+00,-4.587222880253913893e-01,3.008012972244162864e-01
1.304999999999999938e+00,-4.592399689482613567e-01,2.995405492796760494e-01
1.306000000000000050e+00,-4.597510695910714817e-01,2.982852339391280916e-01
1.306999999999999940e+00,-4.602556204542047613e-01,2.970354466474289246e-01
1.308000000000000052e+00,-4.607536527431818629e-01,2.957912823972034255e-01
1.308999999999999941e+00,-4.612451983555904134e-01,2.945528357176838696e-01
1.310000000000000053e+00,-4.617302898678400380e-01,2.933202006634800796e-01
1.310999999999999943e+00,-4.622089605217338804e-01,2.920934708034942928e-01
1.312000000000000055e+00,-4.626812442108659829e-01,2.908727392099724196e-01
1.312999999999999945e+00,-4.631471754668460283e-01,2.896580984477022391e-01
1.314000000000000057e+00,-4.636067894453623772e-01,2.884496405633498739e-01
1.314999999999999947e+00,-4.640601219120806809e-01,2.872474570749459222e-01
1.316000000000000059e+00,-4.645072092283843990e-01,2.860516389615148092e-01
1.316999999999999948e+00,-4.649480883369684348e-01,2.848622766528562389e-01
1.318000000000000060e+00,-4.653827967472797811e-01,2.836794600194690874e-01
1.318999999999999950e+00,-4.658113725208131717e-01,2.825032783626330035e-01
1.320000000000000062e+00,-4.662338542562792787e-01,2.813338204046370028e-01
1.320999999999999952e+00,-4.666502810746231966e-01,2.801711742791587190e-01
1.322000000000000064e+00,-4.670606926039271301e-01,2.790154275218020841e-01
1.322999999999999954e+00,-4.674651289641833518e-01,2.778666670607876643e-01
1.324000000000000066e+00,-4.678636307519455917e-01,2.767249792077944859e-01
1.324999999999999956e+00,-4.682562390248668494e-01,2.755904496489628430e-01
1.326000000000000068e+00,-4.686429952861308479e-01,2.744631634360505390e-01
1.326999999999999957e+00,-4.690239414687726316e-01,2.733432049777504425e-01
1.328000000000000069e+00,-4.693991199198987441e-01,2.722306580311595892e-01
1.328999999999999959e+00,-4.697685733848170897e-01,2.711256056934142622e-01
1.330000000000000071e+00,-4.701323449910670971e-01,2.700281303934788379e-01
1.330999999999999961e+00,-4.704904782323744428e-01,2.689383138840985010e-01
1.332000000000000073e+00,-4.708430169525101849e-01,2.678562372339078901e-01
1.332999999999999963e+00,-4.711900053290891122e-01,2.667819808197038345e-01
1.334000000000000075e+00,-4.715314878572834378e-01,2.657156243188741884e-01
1.334999999999999964e+00,-4.718675093334772086e-01,2.646572467019938646e-01
1.336000000000000076e+00,-4.721981148388550986e-01,2.636069262255729129e-01
1.336999999999999966e+00,-4.725233497229384128e-01,2.625647404249742412e-01
1.338000000000000078e+00,-4.728432595870628585e-01,2.615307661074853796e-01
1.338999999999999968e+00,-4.731578902678171827e-01,2.605050793455563896e-01
1.340000000000000080e+00,-4.734672878204307933e-01,2.594877554701915390e-01
1.340999999999999970e+00,-4.737714985021357350e-01,2.584788690645083986e-01
1.342000000000000082e+00,-4.740705687554854220e-01,2.574784939574497056e-01
1.342999999999999972e+00,-4.743645451916554956e-01,2.564867032176610939e-01
1.344000000000000083e+00,-4.746534745737165384e-01,2.555035691475195381e-01
1.344999999999999973e+00,-4.749374037998972953e-01,2.545291632773309942e-01
1.346000000000000085e+00,-4.752163798868295208e-01,2.535635563596715936e-01
1.346999999999999975e+00,-4.754904499527936590e-01,2.526068183638985332e-01
1.348000000000000087e+00,-4.757596612009575843e-01,2.516590184708049072e-01
1.348999999999999977e+00,-4.760240609026225034e-01,2.507202250674414601e-01
1.350000000000000089e+00,-4.762836963804822354e-01,2.497905057420804487e-01
1.350999999999999979e+00,-4.765386149918900971e-01,2.488699272793387929e-01
1.352000000000000091e+00,-4.767888641121511561e-01,2.479585556554499970e-01
1.352999999999999980e+00,-4.770344911178414082e-01,2.470564560336889481e-01
1.354000000000000092e+00,-4.772755433701534322e-01,2.461636927599401281e-01
1.354999999999999982e+00,-4.775120681982802373e-01,2.452803293584197020e-01
1.356000000000000094e+00,-4.777441128828431305e-01,2.444064285275358572e-01
1.356999999999999984e+00,-4.779717246393655472e-01,2.435420521358999668e-01
1.358000000000000096e+00,-4.781949506017968421e-01,2.426872612184746425e-01
1.358999999999999986e+00,-4.784138378060979746e-01,2.418421159728677272e-01
1.360000000000000098e+00,-4.786284331738873687e-01,2.410066757557596528e-01
1.360999999999999988e+00,-4.788387834961590483e-01,2.401809990794728511e-01
1.362000000000000099e+00,-4.790449354170704943e-01,2.393651436086721707e-01
1.362999999999999989e+00,-4.792469354178145458e-01,2.385591661571999644e-01
1.364000000000000101e+00,-4.794448298005750675e-01,2.377631226850429047e-01
1.364999999999999991e+00,-4.796386646725686598e-01,2.369770682954270846e-01
1.366000000000000103e+00,-4.798284859301900074e-01,2.362010572320379365e-01
1.366999999999999993e+00,-4.800143392432495437e-01,2.354351428763691023e-01
1.368000000000000105e+00,-4.801962700393265226e-01,2.346793777451892105e-01
1.368999999999999995e+00,-4.803743234882274504e-01,2.339338134881301379e-01
1.370000000000000107e+00,-4.805485444865633116e-01,2.331985008853945662e-01
1.370999999999999996e+00,-4.807189776424480310e-01,2.324734898455778354e-01
1.372000000000000108e+00,-4.808856672603293303e-01,2.317588294035986818e-01
1.372999999999999998e+00,-4.810486573259458165e-01,2.310545677187499092e-01
1.374000000000000110e+00,-4.812079914914259016e-01,2.303607520728481739e-01
1.375000000000000000e+00,-4.813637130605273873e-01,2.296774288684934329e-01
1.376000000000000112e+00,-4.815158649740309826e-01,2.290046436274312813e-01
1.377000000000000002e+00,-4.816644897952760962e-01,2.283424409890162377e-01
1.378000000000000114e+00,-4.818096296958671032e-01,2.276908647087727000e-01
1.379000000000000004e+00,-4.819513264415331566e-01,2.270499576570503830e-01
1.380000000000000115e+00,-4.820896213781633022e-01,2.264197618177769822e-01
1.381000000000000005e+00,-4.822245554180073501e-01,2.258003182872963810e-01
1.382000000000000117e+00,-4.823561690260609325e-01,2.251916672732992286e-01
1.383000000000000007e+00,-4.824845022066290845e-01,2.245938480938387827e-01
